198407240004,1984,7,24,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",car parked on back street,81,Guadeloupe,"","","","","","",69,France,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198501030008,1985,1,3,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",car showroom (Ford),217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198501030009,1985,1,3,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),14,Judge/Attorney/Court,"","car belonging to a French lawyer, Jaune Lois Beck, public prosecutor",69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198501030010,1985,1,3,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",butcher shop,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198501030014,1985,1,3,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",Unidentified,81,Guadeloupe,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",1,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198501050001,1985,1,5,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Gosier,16.20955,-61.487493,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",police van at police hall,81,Guadeloupe,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",1,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fire bomb,0,"","",0,"","",1,"","","","Damages: explosion/fire bomb, destroyed police van, damaged neighboring buildings",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198503070003,1985,3,7,"",0,"",81,2,Central America & Caribbean,Basse-Terre,Basse-Terre,15.998761,-61.725646,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Guadeloupes General Council *,"Lucette Michaux-Chevry, President",69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198503090002,1985,3,9,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-A-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Le Gargantua restaurant,81,Guadeloupe,1,Business,2,Restaurant/Bar/Caf�,"",Le Gargantua restaurant,69,France,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198503090003,1985,3,9,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police station,81,Guadeloupe,3,Police,22,"Police Building (headquarters, station, school)","",Police station,69,France,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198503130005,1985,3,13,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",L'Escale restaurant,81,Guadeloupe,1,Business,2,Restaurant/Bar/Caf�,"",L'Escale restaurant,69,France,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,1,"",11,"","",1,"","","","Damages: explosion/suitcase bomb, damaged restaurant",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198612020001,1986,12,2,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-A-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,"","","",French Caribbean Territory,"","","","","","","","","","","","","","","","","","",Separatists,Militants,"","","","","",1,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
198801250002,1988,1,25,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street,81,Guadeloupe,"","","","","","","","","","","","","","","","",Revolutionary Armed Organization,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198801250002, 198801250003, 198801250004"
198801250003,1988,1,25,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street,81,Guadeloupe,"","","","","","","","","","","","","","","","",Revolutionary Armed Organization,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198801250003, 198801250002, 198801250004"
198801250004,1988,1,25,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street,81,Guadeloupe,"","","","","","","","","","","","","","","","",Revolutionary Armed Organization,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198801250004, 198801250002, 198801250003"
198804220004,1988,4,22,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Business,Business,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),70000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110230011,1991,10,23,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,La Desirade,16.304352,-61.072838,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Island Mayor Mathias Mathuran,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
